accident_key,incident_id,incident_date,day_of_week,month,year,quarter,driver_age,driver_gender,road_conditions,weather_conditions,track,vehicle_type,vehicle_make,vehicle_model,accident_severity,number_of_vehicles,number_of_fatalities,is_weekend,season,age_group
2026,2026,2024-04-01,Monday,4.0,2024.0,2.0,81.0,Male,Wet,sunny,Corredor-Industrial,SUV,BMW,Model E,SERIOUS,5,4,False,Spring,Elderly
2027,2027,2021-05-28,Friday,5.0,2021.0,2.0,,Female,Muddy,sunny,MX-85,Motorcycle,Honda,Model F,Minor,5,3,False,Spring,
2028,2028,17/10/2021,,,,,32.0,Male,ICY,Clear,Autopista-2,Van,Hyundai,Model E,Minor,3,1,False,,Adult
2029,2029,2024-06-20,Thursday,6.0,2024.0,2.0,,Other,DRY,windy,Circuito-Interior,Pickup,BMW,Model D,Serious,8,3,False,Summer,
2030,2030,07/12/2024,,,,,,Male,icy,Cloudy,Route-1,Car,Audi,Model D,serious,3,3,False,,
2031,2031,2024-07-19,Friday,7.0,2024.0,3.0,21.0,Male,icy,Cloudy,Periferico-Sur,Bus,BMW,Model C,serious,8,1,False,Summer,Young
2032,2032,22/09/2022,,,,,73.0,Female,Dry,Snow,Carretera-45,Bus,Volkswagen,Model C,Serious,4,19,False,,Elderly
2033,2033,2024-06-05,Wednesday,6.0,2024.0,2.0,,Female,wet,Windy,Route-3,Van,Volkswagen,Model F,minor,1,1,False,Summer,
2034,2034,2024-04-25,Thursday,4.0,2024.0,2.0,31.0,Female,Muddy,fog,MX-85,Truck,Nissan,Model G,Minor,3,0,False,Spring,Adult
2035,2035,2021-08-06,Friday,8.0,2021.0,3.0,175.0,Male,wet,windy,MX-85,Pickup,Toyota,Model H,MINOR,7,12,False,Summer,
2036,2036,03/05/2024,,,,,26.0,Male,wet,storm,Ruta-Centro,SUV,Honda,Model F,CRITICAL,8,2,False,,Adult
2037,2037,02-20-2022,,,,,,Female,wet,Cloudy,Highway-57,Car,Hyundai,Model D,MINOR,3,2,False,,
2038,2038,21/10/2024,,,,,78.0,Male,muddy,windy,Ring-Road,Sedan,Nissan,Model A,Critical,6,1,False,,Elderly
2039,2039,02/11/2024,,,,,35.0,Other,Dry,Cloudy,MX-40,Motorcycle,Hyundai,Model E,serious,2,3,False,,Adult
2040,2040,03/13/2022,,,,,,Other,WET,storm,Carretera-45,Bus,Honda,Model B,Minor,7,5,False,,
2041,2041,09/05/2021,,,,,,Female,DRY,sunny,Autopista-2,Van,Hyundai,Model G,CRITICAL,7,3,False,,
2042,2042,28/01/2023,,,,,75.0,Female,DRY,Rain,Corredor-Industrial,Motorcycle,Nissan,Model F,SERIOUS,8,4,False,,Elderly
2043,2043,2024-04-06,Saturday,4.0,2024.0,2.0,51.0,Male,dry,clear,Carretera-45,Sedan,Honda,Model C,Serious,6,3,True,Spring,Senior
2044,2044,07/24/2021,,,,,41.0,Other,muddy,sunny,Route-2,Pickup,Volkswagen,Model C,Minor,6,2,False,,Middle-aged
2045,2045,2021-11-20,Saturday,11.0,2021.0,4.0,23.0,Male,wet,fog,Autopista-2,SUV,Ford,Model H,Minor,5,3,True,Fall,Young
2046,2046,2023-09-25,Monday,9.0,2023.0,3.0,,Male,Muddy,Cloudy,Ruta-Centro,Truck,Mercedes,Model B,MINOR,8,4,False,Fall,
2047,2047,2021-01-15,Friday,1.0,2021.0,1.0,,Female,dry,clear,MX-40,Pickup,Mercedes,Model C,MINOR,1,1,False,Winter,
2048,2048,07/02/2021,,,,,,Female,dry,cloudy,Corredor-Industrial,Sedan,Nissan,Model B,CRITICAL,2,4,False,,
2049,2049,11-21-2024,,,,,127.0,Female,Muddy,Storm,Route-1,Pickup,Nissan,Model A,Minor,4,3,False,,
2050,2050,2022-02-27,Sunday,2.0,2022.0,1.0,187.0,Male,DRY,snow,Route-2,SUV,Hyundai,Model C,serious,7,2,True,Winter,
2051,2051,09/07/2022,,,,,19.0,Other,icy,Rain,MX-85,Pickup,Volkswagen,Model C,Serious,4,2,False,,Young
2052,2052,24/12/2021,,,,,58.0,Male,Dry,fog,Ruta-Litoral,Motorcycle,Volkswagen,Model G,SERIOUS,3,0,False,,Senior
2053,2053,01/04/2022,,,,,45.0,Male,wet,sunny,Route-1,Sedan,BMW,Model C,Critical,3,14,False,,Middle-aged
2054,2054,09/09/2022,,,,,,Other,muddy,Cloudy,Bypass-Norte,Van,Volkswagen,Model A,CRITICAL,4,1,False,,
2055,2055,2022-04-28,Thursday,4.0,2022.0,2.0,30.0,Other,Muddy,storm,Carretera-45,Truck,BMW,Model E,Critical,3,2,False,Spring,Adult
2056,2056,12-22-2023,,,,,,Male,DRY,Sunny,Bypass-Norte,Van,BMW,Model C,Minor,1,3,False,,
2057,2057,01/11/2024,,,,,27.0,Other,Icy,rain,Ruta-Del-Sol,Car,Toyota,Model G,SERIOUS,6,3,False,,Adult
2058,2058,03/03/2022,,,,,,Other,WET,sunny,Ruta-Litoral,Bus,BMW,Model F,MINOR,3,0,False,,
2059,2059,11/02/2021,,,,,,Female,dry,sunny,Viaducto-Oriental,Truck,Nissan,Model D,Critical,5,0,False,,
2060,2060,2021-12-28,Tuesday,12.0,2021.0,4.0,26.0,Other,Icy,Sunny,Route-2,Motorcycle,Chevrolet,Model H,minor,3,4,False,Winter,Adult
2061,2061,2021-03-30,Tuesday,3.0,2021.0,1.0,27.0,Other,Icy,sunny,MX-40,Bus,Audi,Model B,CRITICAL,2,0,False,Spring,Adult
2062,2062,16/01/2023,,,,,70.0,Other,DRY,storm,Viaducto-Oriental,Bus,Hyundai,Model A,Serious,1,0,False,,Elderly
2063,2063,11/16/2022,,,,,46.0,Other,Icy,Sunny,Circuito-Interior,Van,Toyota,Model G,Serious,2,5,False,,Middle-aged
2064,2064,08/02/2021,,,,,73.0,Other,DRY,Cloudy,Route-3,Van,Audi,Model E,critical,2,4,False,,Elderly
2065,2065,01/03/2021,,,,,,Male,Wet,cloudy,Ruta-Del-Sol,Pickup,Chevrolet,Model E,Critical,5,0,False,,
2066,2066,04/27/2022,,,,,42.0,Male,Wet,sunny,Circuito-Interior,SUV,Nissan,Model G,Critical,1,3,False,,Middle-aged
2067,2067,02/12/2022,,,,,68.0,Other,wet,Storm,MX-40,Car,Honda,Model H,minor,1,0,False,,Elderly
2068,2068,14/08/2021,,,,,46.0,Male,Icy,cloudy,Autopista-2,Car,Honda,Model B,Critical,8,0,False,,Middle-aged
2069,2069,25/04/2023,,,,,83.0,Other,wet,windy,Route-2,Bus,Honda,Model A,CRITICAL,1,1,False,,Elderly
2070,2070,2022-03-28,Monday,3.0,2022.0,1.0,38.0,Female,dry,Snow,Ring-Road,Bus,Volkswagen,Model E,Critical,1,3,False,Spring,Middle-aged
2071,2071,04/13/2024,,,,,,Female,DRY,Rain,Autopista-2,Van,Chevrolet,Model B,Critical,1,2,False,,
2072,2072,02/06/2024,,,,,27.0,Male,muddy,storm,Ruta-Del-Sol,Sedan,Volkswagen,Model F,Critical,5,3,False,,Adult
2073,2073,07/10/2021,,,,,128.0,Male,Icy,Sunny,Route-3,Car,Toyota,Model A,CRITICAL,3,0,False,,
2074,2074,05/01/2023,,,,,36.0,Female,icy,Snow,MX-85,Van,Volkswagen,Model D,Critical,8,3,False,,Middle-aged
2075,2075,2021-09-18,Saturday,9.0,2021.0,3.0,155.0,Female,muddy,Windy,MX-85,Van,Volkswagen,Model F,serious,2,3,True,Fall,
2076,2076,2024-03-10,Sunday,3.0,2024.0,1.0,61.0,Other,ICY,Windy,Highway-57,Pickup,Chevrolet,Model D,Minor,1,1,True,Spring,Senior
2077,2077,2021-10-07,Thursday,10.0,2021.0,4.0,59.0,Female,icy,Sunny,Autopista-1,SUV,Honda,Model E,CRITICAL,7,4,False,Fall,Senior
2078,2078,12/08/2023,,,,,78.0,Other,wet,rain,Ruta-Litoral,SUV,Volkswagen,Model G,serious,3,4,False,,Elderly
2079,2079,2022-12-05,Monday,12.0,2022.0,4.0,35.0,Male,muddy,Snow,Route-1,Truck,Mercedes,Model E,SERIOUS,3,2,False,Winter,Adult
2080,2080,08/28/2022,,,,,80.0,Female,Icy,Storm,Corredor-Industrial,Sedan,Honda,Model E,critical,2,1,False,,Elderly
2081,2081,06/06/2024,,,,,26.0,Female,Wet,rain,Route-3,Pickup,Mercedes,Model H,Critical,5,15,False,,Adult
2082,2082,2022-04-16,Saturday,4.0,2022.0,2.0,52.0,Other,muddy,Windy,Ruta-Del-Sol,Car,Toyota,Model D,CRITICAL,4,2,True,Spring,Senior
2083,2083,12/05/2023,,,,,47.0,Male,ICY,Rain,Route-3,SUV,BMW,Model H,minor,4,1,False,,Middle-aged
2084,2084,08-06-2023,,,,,48.0,Male,ICY,Fog,Bypass-Norte,Bus,Mercedes,Model H,critical,3,4,False,,Middle-aged
2085,2085,2022-05-21,Saturday,5.0,2022.0,2.0,57.0,Other,muddy,Sunny,Viaducto-Oriental,Sedan,Hyundai,Model H,serious,6,1,True,Spring,Senior
2086,2086,06/09/2023,,,,,,Other,Dry,Rain,Ring-Road,Bus,Toyota,Model C,Minor,6,1,False,,
2087,2087,11/02/2021,,,,,53.0,Female,ICY,clear,MX-85,Bus,Nissan,Model G,Minor,2,1,False,,Senior
2088,2088,2021-04-01,Thursday,4.0,2021.0,2.0,42.0,Other,WET,rain,Bypass-Norte,Pickup,Ford,Model B,serious,4,2,False,Spring,Middle-aged
2089,2089,08/22/2023,,,,,35.0,Female,Muddy,rain,Ruta-Centro,Bus,BMW,Model B,Serious,3,1,False,,Adult
2090,2090,03-19-2023,,,,,42.0,Other,muddy,sunny,Ruta-Del-Sol,Bus,Volkswagen,Model H,Minor,5,0,False,,Middle-aged
2091,2091,16/07/2023,,,,,59.0,Male,Muddy,storm,Route-3,Motorcycle,Chevrolet,Model C,CRITICAL,4,0,False,,Senior
2092,2092,26/01/2021,,,,,,Male,Wet,Windy,Ruta-Del-Sol,Motorcycle,Audi,Model H,serious,3,3,False,,
2093,2093,2022-03-23,Wednesday,3.0,2022.0,1.0,33.0,Male,Muddy,sunny,Autopista-1,Car,Volkswagen,Model H,SERIOUS,3,5,False,Spring,Adult
2094,2094,2022-08-29,Monday,8.0,2022.0,3.0,49.0,Other,DRY,cloudy,Route-3,Bus,Volkswagen,Model G,Serious,1,0,False,Summer,Middle-aged
2095,2095,2021-07-05,Monday,7.0,2021.0,3.0,,Female,Icy,cloudy,Highway-85,SUV,Chevrolet,Model G,minor,5,0,False,Summer,
2096,2096,10-02-2024,,,,,41.0,Other,muddy,Storm,Route-1,Bus,Chevrolet,Model C,critical,1,1,False,,Middle-aged
2097,2097,2024-04-10,Wednesday,4.0,2024.0,2.0,65.0,Male,dry,snow,Ruta-Litoral,Pickup,Volkswagen,Model C,Serious,2,3,False,Spring,Senior
2098,2098,21/07/2023,,,,,,Male,wet,Cloudy,Autopista-1,Motorcycle,Mercedes,Model H,Serious,1,12,False,,
2099,2099,12/11/2024,,,,,76.0,Female,Wet,Windy,Route-1,Motorcycle,Chevrolet,Model D,minor,7,24,False,,Elderly
2100,2100,09/08/2023,,,,,27.0,Female,muddy,sunny,Ruta-Litoral,SUV,Volkswagen,Model D,critical,1,0,False,,Adult
2101,2101,2024-07-08,Monday,7.0,2024.0,3.0,68.0,Female,Muddy,cloudy,Route-2,Car,Chevrolet,Model H,Minor,7,4,False,Summer,Elderly
2102,2102,15/11/2024,,,,,,Other,Muddy,Windy,Ruta-Centro,Bus,Ford,Model H,critical,4,0,False,,
2103,2103,05/23/2023,,,,,,Other,muddy,storm,Autopista-1,Motorcycle,Ford,Model H,minor,6,4,False,,
2104,2104,03/24/2024,,,,,76.0,Other,DRY,snow,Highway-57,Truck,Audi,Model C,critical,8,4,False,,Elderly
2105,2105,19/11/2022,,,,,53.0,Other,wet,Sunny,Circuito-Interior,Van,Ford,Model G,SERIOUS,8,2,False,,Senior
2106,2106,13/10/2024,,,,,52.0,Female,dry,snow,Circuito-Interior,Car,Volkswagen,Model B,Critical,3,3,False,,Senior
2107,2107,02/24/2023,,,,,,Male,dry,Rain,Ruta-Del-Sol,Pickup,Volkswagen,Model A,Critical,8,5,False,,
2108,2108,12/25/2021,,,,,31.0,Other,ICY,Storm,Route-3,Motorcycle,BMW,Model G,CRITICAL,7,2,False,,Adult
2109,2109,2022-02-24,Thursday,2.0,2022.0,1.0,33.0,Other,icy,Fog,Ruta-Centro,Van,Mercedes,Model D,Critical,5,3,False,Winter,Adult
2110,2110,2022-11-17,Thursday,11.0,2022.0,4.0,,Male,dry,cloudy,Highway-57,Sedan,Honda,Model B,Minor,1,5,False,Fall,
2111,2111,08-21-2021,,,,,,Male,Icy,Rain,Autopista-2,Sedan,BMW,Model H,MINOR,7,2,False,,
2112,2112,2024-12-10,Tuesday,12.0,2024.0,4.0,23.0,Male,wet,sunny,Ruta-Del-Sol,Car,Audi,Model F,serious,5,0,False,Winter,Young
2113,2113,04/07/2022,,,,,52.0,Male,WET,fog,Bypass-Norte,Pickup,Volkswagen,Model E,Serious,6,0,False,,Senior
2114,2114,17/05/2023,,,,,,Other,Icy,Fog,Highway-57,SUV,Ford,Model C,critical,8,1,False,,
2115,2115,12-09-2022,,,,,,Other,icy,Cloudy,Ruta-Centro,Sedan,Honda,Model E,SERIOUS,6,4,False,,
2116,2116,08/21/2023,,,,,23.0,Male,muddy,snow,Highway-57,Pickup,Audi,Model H,CRITICAL,8,4,False,,Young
2117,2117,22/08/2022,,,,,19.0,Female,Dry,snow,Highway-57,SUV,Nissan,Model D,Minor,1,2,False,,Young
2118,2118,10-10-2024,,,,,,Female,icy,Clear,Bypass-Norte,SUV,Mercedes,Model A,SERIOUS,2,20,False,,
2119,2119,2021-05-15,Saturday,5.0,2021.0,2.0,54.0,Female,ICY,Windy,Carretera-45,Bus,Ford,Model D,CRITICAL,1,5,True,Spring,Senior
2120,2120,2023-07-27,Thursday,7.0,2023.0,3.0,52.0,Male,dry,sunny,Ruta-Litoral,Car,Volkswagen,Model H,minor,4,1,False,Summer,Senior
2121,2121,12/03/2023,,,,,48.0,Male,dry,windy,Viaducto-Oriental,SUV,Nissan,Model D,Minor,7,0,False,,Middle-aged
2122,2122,2021-06-07,Monday,6.0,2021.0,2.0,,Other,dry,sunny,Route-1,Truck,Volkswagen,Model F,Critical,3,4,False,Summer,
2123,2123,2022-07-20,Wednesday,7.0,2022.0,3.0,46.0,Male,wet,Snow,Corredor-Industrial,SUV,Nissan,Model E,CRITICAL,2,2,False,Summer,Middle-aged
2124,2124,10/31/2021,,,,,,Male,dry,sunny,Autopista-1,Motorcycle,Toyota,Model G,Minor,1,0,False,,
2125,2125,2024-07-08,Monday,7.0,2024.0,3.0,20.0,Female,Dry,Cloudy,Ruta-Litoral,Car,Toyota,Model C,Serious,5,3,False,Summer,Young
2126,2126,05/04/2023,,,,,52.0,Other,dry,Storm,Circuito-Interior,Motorcycle,Honda,Model D,Minor,2,18,False,,Senior
2127,2127,12/12/2022,,,,,49.0,Male,Wet,snow,MX-40,Motorcycle,Honda,Model F,serious,7,3,False,,Middle-aged
2128,2128,2022-01-23,Sunday,1.0,2022.0,1.0,76.0,Male,Wet,fog,Ruta-Centro,Pickup,Honda,Model D,Serious,8,2,True,Winter,Elderly
2129,2129,04/21/2022,,,,,46.0,Female,icy,Rain,Circuito-Interior,SUV,Nissan,Model G,serious,2,4,False,,Middle-aged
2130,2130,03/31/2024,,,,,159.0,Female,muddy,clear,Corredor-Industrial,Pickup,Honda,Model H,critical,8,1,False,,
2131,2131,04/30/2024,,,,,67.0,Female,ICY,storm,Highway-57,Car,Honda,Model C,minor,7,1,False,,Elderly
2132,2132,27/07/2023,,,,,28.0,Male,WET,Rain,Autopista-1,Pickup,Chevrolet,Model D,serious,1,2,False,,Adult
2133,2133,2022-09-20,Tuesday,9.0,2022.0,3.0,37.0,Male,DRY,Clear,Autopista-1,Sedan,Mercedes,Model B,Serious,7,3,False,Fall,Middle-aged
2134,2134,2022-06-17,Friday,6.0,2022.0,2.0,66.0,Male,Dry,storm,Ruta-Centro,Motorcycle,BMW,Model F,critical,2,3,False,Summer,Elderly
2135,2135,02/01/2023,,,,,,Female,icy,storm,Circuito-Interior,Sedan,Audi,Model E,Critical,5,1,False,,
2136,2136,12/25/2022,,,,,80.0,Male,wet,Windy,Bypass-Norte,Bus,Ford,Model B,CRITICAL,6,5,False,,Elderly
2137,2137,26/11/2021,,,,,61.0,Male,icy,Storm,Route-1,Bus,Mercedes,Model G,Serious,2,4,False,,Senior
2138,2138,12-26-2021,,,,,67.0,Other,WET,Fog,Highway-57,Car,Audi,Model H,serious,7,0,False,,Elderly
2139,2139,2021-11-11,Thursday,11.0,2021.0,4.0,65.0,Male,DRY,sunny,Autopista-2,Sedan,Ford,Model C,serious,6,2,False,Fall,Senior
2140,2140,2021-08-28,Saturday,8.0,2021.0,3.0,,Male,Muddy,Windy,Viaducto-Oriental,Sedan,BMW,Model B,SERIOUS,7,16,True,Summer,
2141,2141,11/10/2022,,,,,,Other,muddy,sunny,Route-1,Bus,Volkswagen,Model B,CRITICAL,5,3,False,,
2142,2142,2023-01-28,Saturday,1.0,2023.0,1.0,39.0,Female,wet,clear,Bypass-Norte,Pickup,Mercedes,Model B,MINOR,7,4,True,Winter,Middle-aged
2143,2143,02-26-2024,,,,,58.0,Female,WET,fog,Bypass-Norte,Bus,Ford,Model F,SERIOUS,1,4,False,,Senior
2144,2144,10/30/2021,,,,,55.0,Female,icy,rain,Viaducto-Oriental,Bus,Volkswagen,Model D,serious,3,4,False,,Senior
2145,2145,2022-09-10,Saturday,9.0,2022.0,3.0,78.0,Female,WET,windy,Route-1,Sedan,Chevrolet,Model H,Critical,8,4,True,Fall,Elderly
2146,2146,02/21/2021,,,,,49.0,Other,DRY,cloudy,Ruta-Del-Sol,Van,Mercedes,Model G,CRITICAL,8,1,False,,Middle-aged
2147,2147,28/07/2023,,,,,20.0,Male,Muddy,fog,Viaducto-Oriental,Motorcycle,Nissan,Model E,Minor,2,5,False,,Young
2148,2148,24/01/2024,,,,,66.0,Male,wet,Sunny,Highway-57,Sedan,Nissan,Model E,Critical,3,5,False,,Elderly
2149,2149,12-15-2024,,,,,,Female,muddy,Windy,Ruta-Del-Sol,Bus,Chevrolet,Model F,Serious,7,4,False,,
2150,2150,03-20-2024,,,,,72.0,Female,icy,Sunny,Carretera-45,SUV,Nissan,Model A,CRITICAL,5,1,False,,Elderly
2151,2151,25/06/2023,,,,,,Other,dry,storm,Circuito-Interior,Pickup,Honda,Model G,CRITICAL,2,3,False,,
2152,2152,08/09/2023,,,,,64.0,Male,icy,clear,Bypass-Norte,Sedan,Hyundai,Model D,minor,7,0,False,,Senior
2153,2153,2024-02-03,Saturday,2.0,2024.0,1.0,38.0,Female,dry,Sunny,Bypass-Norte,Sedan,Mercedes,Model E,Minor,6,22,True,Winter,Middle-aged
2154,2154,02/20/2021,,,,,,Female,DRY,storm,MX-40,Sedan,Toyota,Model A,MINOR,4,15,False,,
2155,2155,07/09/2021,,,,,85.0,Female,icy,windy,Highway-57,Bus,Toyota,Model E,minor,7,3,False,,Elderly
2156,2156,2023-12-15,Friday,12.0,2023.0,4.0,66.0,Male,Muddy,fog,Route-3,Truck,Honda,Model E,critical,3,0,False,Winter,Elderly
2157,2157,2022-07-24,Sunday,7.0,2022.0,3.0,29.0,Male,WET,storm,Route-2,Car,Volkswagen,Model E,SERIOUS,2,4,True,Summer,Adult
2158,2158,21/06/2021,,,,,24.0,Male,wet,Sunny,Ruta-Centro,Truck,Chevrolet,Model G,CRITICAL,3,3,False,,Young
2159,2159,10/07/2024,,,,,50.0,Male,DRY,sunny,Viaducto-Oriental,Sedan,Chevrolet,Model A,Minor,2,3,False,,Middle-aged
2160,2160,10-02-2023,,,,,73.0,Other,DRY,Rain,Route-3,Pickup,Toyota,Model C,minor,7,5,False,,Elderly
2161,2161,27/09/2024,,,,,47.0,Male,Muddy,Sunny,Ring-Road,Motorcycle,Ford,Model C,SERIOUS,1,0,False,,Middle-aged
2162,2162,26/05/2023,,,,,26.0,Male,ICY,Cloudy,MX-85,Sedan,Hyundai,Model H,CRITICAL,6,22,False,,Adult
2163,2163,06/08/2022,,,,,,Male,DRY,sunny,Autopista-2,Sedan,Chevrolet,Model H,Serious,7,2,False,,
2164,2164,02/07/2023,,,,,,Other,Wet,Rain,Circuito-Interior,Sedan,Mercedes,Model D,Critical,8,0,False,,
2165,2165,29/06/2023,,,,,,Male,DRY,sunny,Highway-57,Car,BMW,Model F,Serious,3,1,False,,
2166,2166,06-26-2023,,,,,40.0,Male,dry,sunny,Ring-Road,Van,Audi,Model D,minor,4,3,False,,Middle-aged
2167,2167,19/05/2023,,,,,72.0,Female,wet,Snow,Highway-57,Van,Mercedes,Model C,SERIOUS,4,0,False,,Elderly
2168,2168,17/04/2024,,,,,43.0,Male,Icy,fog,Route-3,Pickup,Mercedes,Model F,serious,5,3,False,,Middle-aged
2169,2169,09-14-2022,,,,,30.0,Other,Wet,clear,Corredor-Industrial,Van,Hyundai,Model D,minor,2,4,False,,Adult
2170,2170,05/16/2021,,,,,33.0,Male,Icy,snow,Ruta-Litoral,Car,Ford,Model F,MINOR,3,4,False,,Adult
2171,2171,01/14/2021,,,,,65.0,Male,icy,Rain,Highway-57,Truck,BMW,Model H,Minor,5,4,False,,Senior
2172,2172,02-13-2024,,,,,41.0,Female,wet,cloudy,MX-40,Bus,Hyundai,Model C,critical,3,5,False,,Middle-aged
2173,2173,2022-02-13,Sunday,2.0,2022.0,1.0,,Other,icy,cloudy,Corredor-Industrial,Car,Ford,Model D,critical,8,4,True,Winter,
2174,2174,02-21-2023,,,,,,Male,Dry,Rain,Viaducto-Oriental,Sedan,Volkswagen,Model C,CRITICAL,2,4,False,,
2175,2175,11/09/2022,,,,,83.0,Other,ICY,snow,Highway-57,Truck,Toyota,Model B,critical,7,0,False,,Elderly
2176,2176,20/02/2024,,,,,25.0,Male,Dry,sunny,Autopista-2,Bus,Ford,Model H,critical,7,5,False,,Young
2177,2177,2021-01-06,Wednesday,1.0,2021.0,1.0,78.0,Other,Muddy,sunny,Bypass-Norte,Pickup,Nissan,Model G,SERIOUS,4,0,False,Winter,Elderly
2178,2178,09/07/2022,,,,,,Male,icy,fog,Route-1,Sedan,Chevrolet,Model G,critical,7,11,False,,
2179,2179,01/09/2024,,,,,,Female,Muddy,rain,Autopista-2,Van,Toyota,Model G,serious,7,3,False,,
2180,2180,01/03/2022,,,,,53.0,Female,wet,snow,Highway-57,SUV,Hyundai,Model B,Minor,8,0,False,,Senior
2181,2181,09-02-2021,,,,,32.0,Female,ICY,rain,Route-3,Pickup,Hyundai,Model B,CRITICAL,1,3,False,,Adult
2182,2182,05/11/2024,,,,,23.0,Male,Wet,sunny,Periferico-Sur,Sedan,Audi,Model E,serious,4,1,False,,Young
2183,2183,06-13-2022,,,,,,Female,icy,Sunny,Ruta-Centro,Truck,Ford,Model B,Critical,5,2,False,,
2184,2184,09/02/2021,,,,,178.0,Other,Icy,sunny,MX-40,Car,Nissan,Model C,Minor,6,2,False,,
2185,2185,2022-06-16,Thursday,6.0,2022.0,2.0,68.0,Female,DRY,snow,MX-85,Van,Ford,Model E,MINOR,1,1,False,Summer,Elderly
2186,2186,2021-04-30,Friday,4.0,2021.0,2.0,85.0,Other,Muddy,fog,Route-1,SUV,Audi,Model A,MINOR,5,0,False,Spring,Elderly
2187,2187,03/08/2023,,,,,84.0,Female,Icy,Snow,Ring-Road,Bus,Nissan,Model C,Minor,2,0,False,,Elderly
2188,2188,2021-12-01,Wednesday,12.0,2021.0,4.0,69.0,Other,icy,Rain,Ruta-Litoral,Sedan,BMW,Model D,serious,1,0,False,Winter,Elderly
2189,2189,01/10/2023,,,,,70.0,Other,icy,Clear,Ruta-Del-Sol,Car,Honda,Model A,critical,8,4,False,,Elderly
2190,2190,08/17/2022,,,,,,Male,Muddy,fog,Highway-85,Sedan,Honda,Model B,Critical,5,3,False,,
2191,2191,01/02/2022,,,,,22.0,Other,DRY,Fog,Route-2,Van,Chevrolet,Model F,CRITICAL,2,0,False,,Young
2192,2192,13/07/2021,,,,,,Other,DRY,fog,Periferico-Sur,Sedan,Volkswagen,Model D,CRITICAL,4,0,False,,
2193,2193,10-23-2022,,,,,56.0,Female,wet,Rain,MX-40,Pickup,Ford,Model G,MINOR,6,0,False,,Senior
2194,2194,09/09/2022,,,,,,Other,WET,Cloudy,Ruta-Del-Sol,Motorcycle,Toyota,Model F,Minor,2,2,False,,
2195,2195,12/31/2023,,,,,56.0,Male,Icy,snow,Periferico-Sur,Truck,Chevrolet,Model A,MINOR,7,2,False,,Senior
2196,2196,11/28/2023,,,,,43.0,Other,Wet,Fog,Highway-85,Sedan,Mercedes,Model D,Serious,3,4,False,,Middle-aged
2197,2197,2021-11-30,Tuesday,11.0,2021.0,4.0,36.0,Male,dry,clear,Viaducto-Oriental,Motorcycle,Nissan,Model G,Minor,2,2,False,Fall,Middle-aged
2198,2198,11-13-2021,,,,,35.0,Other,Dry,Fog,Ruta-Del-Sol,SUV,Honda,Model H,MINOR,2,1,False,,Adult
2199,2199,02/19/2024,,,,,49.0,Other,WET,Rain,Autopista-2,Car,Audi,Model G,critical,6,4,False,,Middle-aged
2200,2200,12-26-2023,,,,,,Other,wet,snow,Highway-85,Bus,Volkswagen,Model A,MINOR,3,4,False,,
2201,2201,05/05/2023,,,,,50.0,Other,Icy,Storm,Ruta-Litoral,Car,Audi,Model D,SERIOUS,7,5,False,,Middle-aged
2202,2202,09/26/2021,,,,,77.0,Male,dry,clear,Viaducto-Oriental,Car,Hyundai,Model G,minor,5,2,False,,Elderly
2203,2203,2023-01-13,Friday,1.0,2023.0,1.0,34.0,Other,icy,rain,Ruta-Centro,Car,Honda,Model C,minor,5,1,False,Winter,Adult
2204,2204,06-25-2023,,,,,36.0,Other,Muddy,rain,Circuito-Interior,Sedan,Chevrolet,Model D,SERIOUS,2,0,False,,Middle-aged
2205,2205,2022-12-02,Friday,12.0,2022.0,4.0,55.0,Other,Wet,snow,Route-1,Van,Audi,Model B,serious,8,5,False,Winter,Senior
2206,2206,2022-09-16,Friday,9.0,2022.0,3.0,67.0,Other,wet,rain,Circuito-Interior,Truck,BMW,Model A,critical,8,16,False,Fall,Elderly
2207,2207,2021-08-31,Tuesday,8.0,2021.0,3.0,27.0,Other,Icy,sunny,Ruta-Del-Sol,Van,Toyota,Model B,SERIOUS,3,2,False,Summer,Adult
2208,2208,2024-11-22,Friday,11.0,2024.0,4.0,83.0,Female,DRY,clear,Ruta-Centro,Motorcycle,Toyota,Model H,Minor,3,0,False,Fall,Elderly
2209,2209,10/04/2022,,,,,181.0,Female,Wet,snow,Carretera-45,Truck,Ford,Model A,Serious,7,0,False,,
2210,2210,06/10/2021,,,,,,Male,wet,Storm,Bypass-Norte,Van,Audi,Model H,MINOR,6,5,False,,
2211,2211,02/08/2021,,,,,82.0,Female,Dry,sunny,Autopista-2,Van,Volkswagen,Model A,critical,4,4,False,,Elderly
2212,2212,2021-08-09,Monday,8.0,2021.0,3.0,,Female,muddy,storm,Autopista-2,Van,BMW,Model F,Critical,5,5,False,Summer,
2213,2213,13/09/2024,,,,,52.0,Other,wet,Clear,Ring-Road,Bus,Chevrolet,Model H,SERIOUS,6,2,False,,Senior
2214,2214,01/09/2021,,,,,,Other,muddy,Sunny,Ruta-Centro,Motorcycle,Honda,Model G,MINOR,1,3,False,,
2215,2215,09-10-2022,,,,,65.0,Female,ICY,Sunny,Route-2,Pickup,Volkswagen,Model D,Serious,5,5,False,,Senior
2216,2216,2024-05-17,Friday,5.0,2024.0,2.0,,Female,Muddy,fog,Ruta-Del-Sol,Bus,Audi,Model C,minor,6,5,False,Spring,
