accident_key,incident_id,incident_date,day_of_week,month,year,quarter,driver_age,driver_gender,road_conditions,weather_conditions,vehicle_type,vehicle_make,vehicle_model,accident_severity,number_of_vehicles,number_of_fatalities,is_weekend,season,age_group
1939,1939,08/11/2023,,,,,,Female,icy,sunny,Motorcycle,Toyota,Model G,minor,8,4,False,,
1940,1940,05-18-2022,,,,,21.0,Male,Icy,Fog,Bus,Toyota,Model A,CRITICAL,1,0,False,,Young
1941,1941,06/09/2021,,,,,40.0,Other,Wet,cloudy,Van,Nissan,Model D,Serious,2,2,False,,Middle-aged
1942,1942,2024-06-09,Sunday,6.0,2024.0,2.0,,Male,dry,Storm,Truck,Ford,Model C,Minor,6,3,True,Summer,
1943,1943,05/12/2022,,,,,,Female,icy,Storm,Pickup,BMW,Model D,SERIOUS,8,0,False,,
1944,1944,07-19-2023,,,,,,Male,dry,Clear,Pickup,Toyota,Model H,serious,3,4,False,,
1945,1945,05/13/2023,,,,,52.0,Female,Dry,Windy,Sedan,Nissan,Model E,Serious,6,4,False,,Senior
1946,1946,2021-12-10,Friday,12.0,2021.0,4.0,79.0,Female,Icy,sunny,Bus,Chevrolet,Model C,MINOR,7,4,False,Winter,Elderly
1947,1947,05/08/2024,,,,,,Male,ICY,clear,Van,Mercedes,Model G,Serious,8,4,False,,
1948,1948,05/06/2021,,,,,68.0,Male,Wet,Rain,Van,Chevrolet,Model G,serious,8,2,False,,Elderly
1949,1949,09/06/2024,,,,,183.0,Other,DRY,Windy,Motorcycle,Toyota,Model G,Critical,1,3,False,,
1950,1950,11/08/2022,,,,,40.0,Female,icy,storm,Van,Audi,Model A,minor,2,3,False,,Middle-aged
1951,1951,07/06/2021,,,,,23.0,Male,Dry,storm,Van,Honda,Model C,Critical,3,4,False,,Young
1952,1952,29/09/2021,,,,,53.0,Male,DRY,cloudy,Motorcycle,Nissan,Model E,Serious,1,3,False,,Senior
1953,1953,2022-06-11,Saturday,6.0,2022.0,2.0,43.0,Female,wet,Clear,Van,Ford,Model E,critical,6,3,True,Summer,Middle-aged
1954,1954,08-17-2021,,,,,154.0,Male,DRY,Sunny,Sedan,Toyota,Model H,serious,1,5,False,,
1955,1955,09/11/2024,,,,,75.0,Female,dry,Windy,Motorcycle,Volkswagen,Model C,Minor,8,4,False,,Elderly
1956,1956,2024-12-06,Friday,12.0,2024.0,4.0,23.0,Female,Dry,Storm,Truck,Nissan,Model A,Serious,2,2,False,Winter,Young
1957,1957,01/06/2022,,,,,73.0,Female,muddy,rain,Motorcycle,BMW,Model A,minor,5,4,False,,Elderly
1958,1958,06-22-2021,,,,,47.0,Other,Dry,Clear,Pickup,Ford,Model G,Serious,1,2,False,,Middle-aged
1959,1959,13/10/2023,,,,,54.0,Female,icy,windy,Sedan,Ford,Model H,critical,7,5,False,,Senior
1960,1960,2023-02-24,Friday,2.0,2023.0,1.0,76.0,Female,Muddy,Snow,Pickup,Honda,Model E,minor,1,2,False,Winter,Elderly
1961,1961,21/06/2023,,,,,65.0,Male,dry,rain,Pickup,Toyota,Model D,critical,6,4,False,,Senior
1962,1962,29/03/2024,,,,,36.0,Other,WET,Fog,Bus,Mercedes,Model H,Minor,6,1,False,,Middle-aged
1963,1963,08/08/2024,,,,,70.0,Female,WET,rain,Motorcycle,Chevrolet,Model D,MINOR,3,1,False,,Elderly
1964,1964,09/08/2023,,,,,,Male,WET,Storm,Truck,Toyota,Model G,MINOR,6,0,False,,
1965,1965,2023-12-27,Wednesday,12.0,2023.0,4.0,62.0,Male,icy,windy,Car,Hyundai,Model G,Critical,4,1,False,Winter,Senior
1966,1966,10/31/2024,,,,,81.0,Male,DRY,storm,Pickup,Hyundai,Model H,MINOR,2,1,False,,Elderly
1967,1967,2023-06-10,Saturday,6.0,2023.0,2.0,73.0,Male,Muddy,Clear,Sedan,Nissan,Model C,Serious,2,5,True,Summer,Elderly
1968,1968,09/07/2023,,,,,,Male,Wet,fog,Car,Volkswagen,Model G,MINOR,5,4,False,,
1969,1969,22/12/2023,,,,,63.0,Male,Muddy,Clear,Truck,Nissan,Model C,CRITICAL,5,5,False,,Senior
1970,1970,12/25/2023,,,,,39.0,Male,ICY,rain,Van,Ford,Model F,serious,2,2,False,,Middle-aged
1971,1971,28/08/2024,,,,,36.0,Male,dry,storm,Truck,Audi,Model G,critical,7,5,False,,Middle-aged
1972,1972,01/07/2022,,,,,38.0,Male,Icy,windy,Sedan,Chevrolet,Model F,critical,5,1,False,,Middle-aged
1973,1973,04-11-2024,,,,,44.0,Other,Wet,Rain,Van,Ford,Model D,Critical,3,2,False,,Middle-aged
1974,1974,08/10/2024,,,,,71.0,Female,muddy,storm,SUV,BMW,Model F,critical,6,17,False,,Elderly
1975,1975,11/23/2022,,,,,23.0,Female,Dry,Sunny,Truck,Chevrolet,Model F,Critical,2,5,False,,Young
1976,1976,01/22/2021,,,,,50.0,Male,muddy,cloudy,Sedan,Audi,Model F,SERIOUS,8,4,False,,Middle-aged
1977,1977,07/20/2021,,,,,39.0,Female,Icy,Storm,Pickup,Volkswagen,Model E,serious,5,3,False,,Middle-aged
1978,1978,04/08/2022,,,,,60.0,Other,Muddy,snow,Sedan,BMW,Model G,Serious,2,4,False,,Senior
1979,1979,2024-06-22,Saturday,6.0,2024.0,2.0,65.0,Female,Wet,sunny,Car,Ford,Model H,Minor,4,4,True,Summer,Senior
1980,1980,05-01-2024,,,,,68.0,Male,DRY,Rain,Car,Ford,Model F,Critical,1,4,False,,Elderly
1981,1981,2024-07-30,Tuesday,7.0,2024.0,3.0,,Other,muddy,Fog,Motorcycle,Audi,Model C,critical,6,5,False,Summer,
1982,1982,2021-09-03,Friday,9.0,2021.0,3.0,31.0,Female,muddy,fog,Van,Chevrolet,Model A,serious,2,2,False,Fall,Adult
1983,1983,2024-05-23,Thursday,5.0,2024.0,2.0,,Female,Wet,snow,Truck,Mercedes,Model A,SERIOUS,1,1,False,Spring,
1984,1984,09-06-2024,,,,,42.0,Female,WET,cloudy,Truck,Mercedes,Model H,Serious,5,0,False,,Middle-aged
1985,1985,01/14/2022,,,,,82.0,Male,wet,Sunny,Bus,Honda,Model B,SERIOUS,1,3,False,,Elderly
1986,1986,15/08/2023,,,,,27.0,Other,DRY,fog,Bus,BMW,Model H,CRITICAL,6,0,False,,Adult
1987,1987,18/07/2023,,,,,69.0,Female,Muddy,Sunny,Van,Honda,Model G,serious,2,3,False,,Elderly
1988,1988,05-25-2023,,,,,30.0,Male,Dry,Clear,Bus,Honda,Model C,CRITICAL,4,5,False,,Adult
1989,1989,2022-06-12,Sunday,6.0,2022.0,2.0,20.0,Other,Icy,windy,Truck,Audi,Model F,CRITICAL,7,2,True,Summer,Young
1990,1990,01/06/2021,,,,,,Female,Muddy,rain,Pickup,Chevrolet,Model G,critical,5,4,False,,
1991,1991,07/03/2023,,,,,,Other,ICY,storm,Bus,Chevrolet,Model G,MINOR,2,3,False,,
1992,1992,2022-06-27,Monday,6.0,2022.0,2.0,,Other,dry,Snow,Motorcycle,Toyota,Model A,MINOR,6,0,False,Summer,
1993,1993,05/23/2021,,,,,50.0,Female,Wet,Fog,Motorcycle,Nissan,Model D,serious,5,2,False,,Middle-aged
1994,1994,01/01/2022,,,,,63.0,Other,Dry,Windy,Bus,Hyundai,Model G,CRITICAL,3,2,False,,Senior
1995,1995,13/01/2024,,,,,196.0,Male,wet,storm,Motorcycle,Hyundai,Model H,minor,1,2,False,,
1996,1996,2024-08-10,Saturday,8.0,2024.0,3.0,44.0,Male,dry,cloudy,Car,Volkswagen,Model B,Minor,7,1,True,Summer,Middle-aged
1997,1997,24/06/2023,,,,,79.0,Female,ICY,Sunny,Motorcycle,Toyota,Model A,Minor,6,1,False,,Elderly
1998,1998,2021-05-30,Sunday,5.0,2021.0,2.0,80.0,Other,wet,Fog,SUV,Honda,Model G,critical,3,0,True,Spring,Elderly
1999,1999,29/05/2022,,,,,62.0,Other,Wet,rain,Bus,Toyota,Model A,Serious,8,5,False,,Senior
2000,2000,2023-10-17,Tuesday,10.0,2023.0,4.0,,Male,Muddy,Fog,Motorcycle,Chevrolet,Model A,critical,2,1,False,Fall,
2001,2001,2024-08-04,Sunday,8.0,2024.0,3.0,67.0,Female,DRY,storm,Bus,BMW,Model C,MINOR,4,1,True,Summer,Elderly
2002,2002,19/03/2021,,,,,72.0,Male,DRY,Windy,Car,Toyota,Model D,SERIOUS,5,11,False,,Elderly
2003,2003,04/12/2024,,,,,62.0,Male,Icy,Rain,Bus,Audi,Model A,critical,1,4,False,,Senior
2004,2004,01/08/2021,,,,,21.0,Male,Icy,windy,SUV,Hyundai,Model D,MINOR,5,2,False,,Young
2005,2005,06-13-2023,,,,,29.0,Other,Muddy,Windy,Car,Ford,Model F,minor,7,1,False,,Adult
2006,2006,24/05/2021,,,,,28.0,Female,Wet,windy,Sedan,Audi,Model F,critical,2,3,False,,Adult
2007,2007,11/12/2024,,,,,,Other,dry,Fog,Pickup,BMW,Model C,critical,5,3,False,,
2008,2008,06/01/2023,,,,,30.0,Female,Wet,fog,Pickup,Ford,Model B,CRITICAL,1,0,False,,Adult
2009,2009,04/24/2021,,,,,48.0,Female,DRY,cloudy,Pickup,Toyota,Model E,serious,2,0,False,,Middle-aged
2010,2010,31/12/2023,,,,,59.0,Female,WET,sunny,Van,Honda,Model G,Critical,5,5,False,,Senior
2011,2011,31/07/2023,,,,,75.0,Female,Dry,storm,Motorcycle,Nissan,Model D,Critical,4,0,False,,Elderly
2012,2012,2022-02-20,Sunday,2.0,2022.0,1.0,,Female,ICY,Snow,SUV,Hyundai,Model A,SERIOUS,6,1,True,Winter,
2013,2013,03/22/2021,,,,,136.0,Male,Dry,Sunny,Bus,Chevrolet,Model F,Serious,2,0,False,,
2014,2014,03/10/2023,,,,,21.0,Male,icy,snow,Bus,Volkswagen,Model B,SERIOUS,6,4,False,,Young
2015,2015,23/06/2021,,,,,82.0,Male,DRY,cloudy,Pickup,Audi,Model F,Critical,8,1,False,,Elderly
2016,2016,2022-01-24,Monday,1.0,2022.0,1.0,,Other,ICY,Clear,Motorcycle,Toyota,Model H,MINOR,2,13,False,Winter,
2017,2017,2022-01-31,Monday,1.0,2022.0,1.0,24.0,Other,icy,sunny,Pickup,Audi,Model A,MINOR,4,5,False,Winter,Young
2018,2018,2024-04-29,Monday,4.0,2024.0,2.0,84.0,Other,DRY,windy,Truck,Hyundai,Model D,Critical,6,2,False,Spring,Elderly
2019,2019,2023-03-08,Wednesday,3.0,2023.0,1.0,55.0,Male,DRY,rain,Bus,Nissan,Model H,critical,3,2,False,Spring,Senior
2020,2020,01-13-2024,,,,,196.0,Other,WET,Storm,Truck,Audi,Model B,MINOR,1,0,False,,
2021,2021,10/07/2023,,,,,37.0,Male,Dry,Clear,Motorcycle,BMW,Model F,critical,3,2,False,,Middle-aged
2022,2022,2022-11-26,Saturday,11.0,2022.0,4.0,79.0,Male,DRY,Windy,Van,Hyundai,Model H,Minor,5,0,True,Fall,Elderly
2023,2023,29/03/2021,,,,,142.0,Other,dry,rain,Car,BMW,Model H,serious,4,5,False,,
2024,2024,09-01-2024,,,,,143.0,Other,DRY,sunny,Truck,BMW,Model C,MINOR,3,5,False,,
2025,2025,2024-01-04,Thursday,1.0,2024.0,1.0,,Female,Icy,Rain,Car,BMW,Model H,Minor,2,4,False,Winter,
2026,2026,2024-04-01,Monday,4.0,2024.0,2.0,81.0,Male,Wet,sunny,SUV,BMW,Model E,SERIOUS,5,4,False,Spring,Elderly
2027,2027,2021-05-28,Friday,5.0,2021.0,2.0,,Female,Muddy,sunny,Motorcycle,Honda,Model F,Minor,5,3,False,Spring,
2028,2028,17/10/2021,,,,,32.0,Male,ICY,Clear,Van,Hyundai,Model E,Minor,3,1,False,,Adult
2029,2029,2024-06-20,Thursday,6.0,2024.0,2.0,,Other,DRY,windy,Pickup,BMW,Model D,Serious,8,3,False,Summer,
2030,2030,07/12/2024,,,,,,Male,icy,Cloudy,Car,Audi,Model D,serious,3,3,False,,
2031,2031,2024-07-19,Friday,7.0,2024.0,3.0,21.0,Male,icy,Cloudy,Bus,BMW,Model C,serious,8,1,False,Summer,Young
2032,2032,22/09/2022,,,,,73.0,Female,Dry,Snow,Bus,Volkswagen,Model C,Serious,4,19,False,,Elderly
2033,2033,2024-06-05,Wednesday,6.0,2024.0,2.0,,Female,wet,Windy,Van,Volkswagen,Model F,minor,1,1,False,Summer,
2034,2034,2024-04-25,Thursday,4.0,2024.0,2.0,31.0,Female,Muddy,fog,Truck,Nissan,Model G,Minor,3,0,False,Spring,Adult
2035,2035,2021-08-06,Friday,8.0,2021.0,3.0,175.0,Male,wet,windy,Pickup,Toyota,Model H,MINOR,7,12,False,Summer,
2036,2036,03/05/2024,,,,,26.0,Male,wet,storm,SUV,Honda,Model F,CRITICAL,8,2,False,,Adult
2037,2037,02-20-2022,,,,,,Female,wet,Cloudy,Car,Hyundai,Model D,MINOR,3,2,False,,
2038,2038,21/10/2024,,,,,78.0,Male,muddy,windy,Sedan,Nissan,Model A,Critical,6,1,False,,Elderly
2039,2039,02/11/2024,,,,,35.0,Other,Dry,Cloudy,Motorcycle,Hyundai,Model E,serious,2,3,False,,Adult
2040,2040,03/13/2022,,,,,,Other,WET,storm,Bus,Honda,Model B,Minor,7,5,False,,
2041,2041,09/05/2021,,,,,,Female,DRY,sunny,Van,Hyundai,Model G,CRITICAL,7,3,False,,
2042,2042,28/01/2023,,,,,75.0,Female,DRY,Rain,Motorcycle,Nissan,Model F,SERIOUS,8,4,False,,Elderly
2043,2043,2024-04-06,Saturday,4.0,2024.0,2.0,51.0,Male,dry,clear,Sedan,Honda,Model C,Serious,6,3,True,Spring,Senior
2044,2044,07/24/2021,,,,,41.0,Other,muddy,sunny,Pickup,Volkswagen,Model C,Minor,6,2,False,,Middle-aged
2045,2045,2021-11-20,Saturday,11.0,2021.0,4.0,23.0,Male,wet,fog,SUV,Ford,Model H,Minor,5,3,True,Fall,Young
2046,2046,2023-09-25,Monday,9.0,2023.0,3.0,,Male,Muddy,Cloudy,Truck,Mercedes,Model B,MINOR,8,4,False,Fall,
2047,2047,2021-01-15,Friday,1.0,2021.0,1.0,,Female,dry,clear,Pickup,Mercedes,Model C,MINOR,1,1,False,Winter,
2048,2048,07/02/2021,,,,,,Female,dry,cloudy,Sedan,Nissan,Model B,CRITICAL,2,4,False,,
2049,2049,11-21-2024,,,,,127.0,Female,Muddy,Storm,Pickup,Nissan,Model A,Minor,4,3,False,,
2050,2050,2022-02-27,Sunday,2.0,2022.0,1.0,187.0,Male,DRY,snow,SUV,Hyundai,Model C,serious,7,2,True,Winter,
2051,2051,09/07/2022,,,,,19.0,Other,icy,Rain,Pickup,Volkswagen,Model C,Serious,4,2,False,,Young
2052,2052,24/12/2021,,,,,58.0,Male,Dry,fog,Motorcycle,Volkswagen,Model G,SERIOUS,3,0,False,,Senior
2053,2053,01/04/2022,,,,,45.0,Male,wet,sunny,Sedan,BMW,Model C,Critical,3,14,False,,Middle-aged
2054,2054,09/09/2022,,,,,,Other,muddy,Cloudy,Van,Volkswagen,Model A,CRITICAL,4,1,False,,
2055,2055,2022-04-28,Thursday,4.0,2022.0,2.0,30.0,Other,Muddy,storm,Truck,BMW,Model E,Critical,3,2,False,Spring,Adult
2056,2056,12-22-2023,,,,,,Male,DRY,Sunny,Van,BMW,Model C,Minor,1,3,False,,
2057,2057,01/11/2024,,,,,27.0,Other,Icy,rain,Car,Toyota,Model G,SERIOUS,6,3,False,,Adult
2058,2058,03/03/2022,,,,,,Other,WET,sunny,Bus,BMW,Model F,MINOR,3,0,False,,
2059,2059,11/02/2021,,,,,,Female,dry,sunny,Truck,Nissan,Model D,Critical,5,0,False,,
2060,2060,2021-12-28,Tuesday,12.0,2021.0,4.0,26.0,Other,Icy,Sunny,Motorcycle,Chevrolet,Model H,minor,3,4,False,Winter,Adult
2061,2061,2021-03-30,Tuesday,3.0,2021.0,1.0,27.0,Other,Icy,sunny,Bus,Audi,Model B,CRITICAL,2,0,False,Spring,Adult
2062,2062,16/01/2023,,,,,70.0,Other,DRY,storm,Bus,Hyundai,Model A,Serious,1,0,False,,Elderly
2063,2063,11/16/2022,,,,,46.0,Other,Icy,Sunny,Van,Toyota,Model G,Serious,2,5,False,,Middle-aged
2064,2064,08/02/2021,,,,,73.0,Other,DRY,Cloudy,Van,Audi,Model E,critical,2,4,False,,Elderly
2065,2065,01/03/2021,,,,,,Male,Wet,cloudy,Pickup,Chevrolet,Model E,Critical,5,0,False,,
2066,2066,04/27/2022,,,,,42.0,Male,Wet,sunny,SUV,Nissan,Model G,Critical,1,3,False,,Middle-aged
2067,2067,02/12/2022,,,,,68.0,Other,wet,Storm,Car,Honda,Model H,minor,1,0,False,,Elderly
2068,2068,14/08/2021,,,,,46.0,Male,Icy,cloudy,Car,Honda,Model B,Critical,8,0,False,,Middle-aged
2069,2069,25/04/2023,,,,,83.0,Other,wet,windy,Bus,Honda,Model A,CRITICAL,1,1,False,,Elderly
2070,2070,2022-03-28,Monday,3.0,2022.0,1.0,38.0,Female,dry,Snow,Bus,Volkswagen,Model E,Critical,1,3,False,Spring,Middle-aged
2071,2071,04/13/2024,,,,,,Female,DRY,Rain,Van,Chevrolet,Model B,Critical,1,2,False,,
2072,2072,02/06/2024,,,,,27.0,Male,muddy,storm,Sedan,Volkswagen,Model F,Critical,5,3,False,,Adult
2073,2073,07/10/2021,,,,,128.0,Male,Icy,Sunny,Car,Toyota,Model A,CRITICAL,3,0,False,,
2074,2074,05/01/2023,,,,,36.0,Female,icy,Snow,Van,Volkswagen,Model D,Critical,8,3,False,,Middle-aged
2075,2075,2021-09-18,Saturday,9.0,2021.0,3.0,155.0,Female,muddy,Windy,Van,Volkswagen,Model F,serious,2,3,True,Fall,
2076,2076,2024-03-10,Sunday,3.0,2024.0,1.0,61.0,Other,ICY,Windy,Pickup,Chevrolet,Model D,Minor,1,1,True,Spring,Senior
2077,2077,2021-10-07,Thursday,10.0,2021.0,4.0,59.0,Female,icy,Sunny,SUV,Honda,Model E,CRITICAL,7,4,False,Fall,Senior
2078,2078,12/08/2023,,,,,78.0,Other,wet,rain,SUV,Volkswagen,Model G,serious,3,4,False,,Elderly
2079,2079,2022-12-05,Monday,12.0,2022.0,4.0,35.0,Male,muddy,Snow,Truck,Mercedes,Model E,SERIOUS,3,2,False,Winter,Adult
2080,2080,08/28/2022,,,,,80.0,Female,Icy,Storm,Sedan,Honda,Model E,critical,2,1,False,,Elderly
2081,2081,06/06/2024,,,,,26.0,Female,Wet,rain,Pickup,Mercedes,Model H,Critical,5,15,False,,Adult
2082,2082,2022-04-16,Saturday,4.0,2022.0,2.0,52.0,Other,muddy,Windy,Car,Toyota,Model D,CRITICAL,4,2,True,Spring,Senior
2083,2083,12/05/2023,,,,,47.0,Male,ICY,Rain,SUV,BMW,Model H,minor,4,1,False,,Middle-aged
2084,2084,08-06-2023,,,,,48.0,Male,ICY,Fog,Bus,Mercedes,Model H,critical,3,4,False,,Middle-aged
2085,2085,2022-05-21,Saturday,5.0,2022.0,2.0,57.0,Other,muddy,Sunny,Sedan,Hyundai,Model H,serious,6,1,True,Spring,Senior
2086,2086,06/09/2023,,,,,,Other,Dry,Rain,Bus,Toyota,Model C,Minor,6,1,False,,
2087,2087,11/02/2021,,,,,53.0,Female,ICY,clear,Bus,Nissan,Model G,Minor,2,1,False,,Senior
2088,2088,2021-04-01,Thursday,4.0,2021.0,2.0,42.0,Other,WET,rain,Pickup,Ford,Model B,serious,4,2,False,Spring,Middle-aged
2089,2089,08/22/2023,,,,,35.0,Female,Muddy,rain,Bus,BMW,Model B,Serious,3,1,False,,Adult
2090,2090,03-19-2023,,,,,42.0,Other,muddy,sunny,Bus,Volkswagen,Model H,Minor,5,0,False,,Middle-aged
2091,2091,16/07/2023,,,,,59.0,Male,Muddy,storm,Motorcycle,Chevrolet,Model C,CRITICAL,4,0,False,,Senior
2092,2092,26/01/2021,,,,,,Male,Wet,Windy,Motorcycle,Audi,Model H,serious,3,3,False,,
2093,2093,2022-03-23,Wednesday,3.0,2022.0,1.0,33.0,Male,Muddy,sunny,Car,Volkswagen,Model H,SERIOUS,3,5,False,Spring,Adult
2094,2094,2022-08-29,Monday,8.0,2022.0,3.0,49.0,Other,DRY,cloudy,Bus,Volkswagen,Model G,Serious,1,0,False,Summer,Middle-aged
2095,2095,2021-07-05,Monday,7.0,2021.0,3.0,,Female,Icy,cloudy,SUV,Chevrolet,Model G,minor,5,0,False,Summer,
2096,2096,10-02-2024,,,,,41.0,Other,muddy,Storm,Bus,Chevrolet,Model C,critical,1,1,False,,Middle-aged
2097,2097,2024-04-10,Wednesday,4.0,2024.0,2.0,65.0,Male,dry,snow,Pickup,Volkswagen,Model C,Serious,2,3,False,Spring,Senior
2098,2098,21/07/2023,,,,,,Male,wet,Cloudy,Motorcycle,Mercedes,Model H,Serious,1,12,False,,
2099,2099,12/11/2024,,,,,76.0,Female,Wet,Windy,Motorcycle,Chevrolet,Model D,minor,7,24,False,,Elderly
2100,2100,09/08/2023,,,,,27.0,Female,muddy,sunny,SUV,Volkswagen,Model D,critical,1,0,False,,Adult
2101,2101,2024-07-08,Monday,7.0,2024.0,3.0,68.0,Female,Muddy,cloudy,Car,Chevrolet,Model H,Minor,7,4,False,Summer,Elderly
2102,2102,15/11/2024,,,,,,Other,Muddy,Windy,Bus,Ford,Model H,critical,4,0,False,,
2103,2103,05/23/2023,,,,,,Other,muddy,storm,Motorcycle,Ford,Model H,minor,6,4,False,,
2104,2104,03/24/2024,,,,,76.0,Other,DRY,snow,Truck,Audi,Model C,critical,8,4,False,,Elderly
2105,2105,19/11/2022,,,,,53.0,Other,wet,Sunny,Van,Ford,Model G,SERIOUS,8,2,False,,Senior
2106,2106,13/10/2024,,,,,52.0,Female,dry,snow,Car,Volkswagen,Model B,Critical,3,3,False,,Senior
2107,2107,02/24/2023,,,,,,Male,dry,Rain,Pickup,Volkswagen,Model A,Critical,8,5,False,,
2108,2108,12/25/2021,,,,,31.0,Other,ICY,Storm,Motorcycle,BMW,Model G,CRITICAL,7,2,False,,Adult
2109,2109,2022-02-24,Thursday,2.0,2022.0,1.0,33.0,Other,icy,Fog,Van,Mercedes,Model D,Critical,5,3,False,Winter,Adult
2110,2110,2022-11-17,Thursday,11.0,2022.0,4.0,,Male,dry,cloudy,Sedan,Honda,Model B,Minor,1,5,False,Fall,
2111,2111,08-21-2021,,,,,,Male,Icy,Rain,Sedan,BMW,Model H,MINOR,7,2,False,,
2112,2112,2024-12-10,Tuesday,12.0,2024.0,4.0,23.0,Male,wet,sunny,Car,Audi,Model F,serious,5,0,False,Winter,Young
2113,2113,04/07/2022,,,,,52.0,Male,WET,fog,Pickup,Volkswagen,Model E,Serious,6,0,False,,Senior
2114,2114,17/05/2023,,,,,,Other,Icy,Fog,SUV,Ford,Model C,critical,8,1,False,,
2115,2115,12-09-2022,,,,,,Other,icy,Cloudy,Sedan,Honda,Model E,SERIOUS,6,4,False,,
2116,2116,08/21/2023,,,,,23.0,Male,muddy,snow,Pickup,Audi,Model H,CRITICAL,8,4,False,,Young
2117,2117,22/08/2022,,,,,19.0,Female,Dry,snow,SUV,Nissan,Model D,Minor,1,2,False,,Young
2118,2118,10-10-2024,,,,,,Female,icy,Clear,SUV,Mercedes,Model A,SERIOUS,2,20,False,,
2119,2119,2021-05-15,Saturday,5.0,2021.0,2.0,54.0,Female,ICY,Windy,Bus,Ford,Model D,CRITICAL,1,5,True,Spring,Senior
2120,2120,2023-07-27,Thursday,7.0,2023.0,3.0,52.0,Male,dry,sunny,Car,Volkswagen,Model H,minor,4,1,False,Summer,Senior
2121,2121,12/03/2023,,,,,48.0,Male,dry,windy,SUV,Nissan,Model D,Minor,7,0,False,,Middle-aged
2122,2122,2021-06-07,Monday,6.0,2021.0,2.0,,Other,dry,sunny,Truck,Volkswagen,Model F,Critical,3,4,False,Summer,
2123,2123,2022-07-20,Wednesday,7.0,2022.0,3.0,46.0,Male,wet,Snow,SUV,Nissan,Model E,CRITICAL,2,2,False,Summer,Middle-aged
2124,2124,10/31/2021,,,,,,Male,dry,sunny,Motorcycle,Toyota,Model G,Minor,1,0,False,,
2125,2125,2024-07-08,Monday,7.0,2024.0,3.0,20.0,Female,Dry,Cloudy,Car,Toyota,Model C,Serious,5,3,False,Summer,Young
2126,2126,05/04/2023,,,,,52.0,Other,dry,Storm,Motorcycle,Honda,Model D,Minor,2,18,False,,Senior
2127,2127,12/12/2022,,,,,49.0,Male,Wet,snow,Motorcycle,Honda,Model F,serious,7,3,False,,Middle-aged
2128,2128,2022-01-23,Sunday,1.0,2022.0,1.0,76.0,Male,Wet,fog,Pickup,Honda,Model D,Serious,8,2,True,Winter,Elderly
2129,2129,04/21/2022,,,,,46.0,Female,icy,Rain,SUV,Nissan,Model G,serious,2,4,False,,Middle-aged
2130,2130,03/31/2024,,,,,159.0,Female,muddy,clear,Pickup,Honda,Model H,critical,8,1,False,,
2131,2131,04/30/2024,,,,,67.0,Female,ICY,storm,Car,Honda,Model C,minor,7,1,False,,Elderly
2132,2132,27/07/2023,,,,,28.0,Male,WET,Rain,Pickup,Chevrolet,Model D,serious,1,2,False,,Adult
2133,2133,2022-09-20,Tuesday,9.0,2022.0,3.0,37.0,Male,DRY,Clear,Sedan,Mercedes,Model B,Serious,7,3,False,Fall,Middle-aged
2134,2134,2022-06-17,Friday,6.0,2022.0,2.0,66.0,Male,Dry,storm,Motorcycle,BMW,Model F,critical,2,3,False,Summer,Elderly
2135,2135,02/01/2023,,,,,,Female,icy,storm,Sedan,Audi,Model E,Critical,5,1,False,,
2136,2136,12/25/2022,,,,,80.0,Male,wet,Windy,Bus,Ford,Model B,CRITICAL,6,5,False,,Elderly
2137,2137,26/11/2021,,,,,61.0,Male,icy,Storm,Bus,Mercedes,Model G,Serious,2,4,False,,Senior
2138,2138,12-26-2021,,,,,67.0,Other,WET,Fog,Car,Audi,Model H,serious,7,0,False,,Elderly
2139,2139,2021-11-11,Thursday,11.0,2021.0,4.0,65.0,Male,DRY,sunny,Sedan,Ford,Model C,serious,6,2,False,Fall,Senior
2140,2140,2021-08-28,Saturday,8.0,2021.0,3.0,,Male,Muddy,Windy,Sedan,BMW,Model B,SERIOUS,7,16,True,Summer,
2141,2141,11/10/2022,,,,,,Other,muddy,sunny,Bus,Volkswagen,Model B,CRITICAL,5,3,False,,
2142,2142,2023-01-28,Saturday,1.0,2023.0,1.0,39.0,Female,wet,clear,Pickup,Mercedes,Model B,MINOR,7,4,True,Winter,Middle-aged
2143,2143,02-26-2024,,,,,58.0,Female,WET,fog,Bus,Ford,Model F,SERIOUS,1,4,False,,Senior
2144,2144,10/30/2021,,,,,55.0,Female,icy,rain,Bus,Volkswagen,Model D,serious,3,4,False,,Senior
2145,2145,2022-09-10,Saturday,9.0,2022.0,3.0,78.0,Female,WET,windy,Sedan,Chevrolet,Model H,Critical,8,4,True,Fall,Elderly
2146,2146,02/21/2021,,,,,49.0,Other,DRY,cloudy,Van,Mercedes,Model G,CRITICAL,8,1,False,,Middle-aged
2147,2147,28/07/2023,,,,,20.0,Male,Muddy,fog,Motorcycle,Nissan,Model E,Minor,2,5,False,,Young
2148,2148,24/01/2024,,,,,66.0,Male,wet,Sunny,Sedan,Nissan,Model E,Critical,3,5,False,,Elderly
2149,2149,12-15-2024,,,,,,Female,muddy,Windy,Bus,Chevrolet,Model F,Serious,7,4,False,,
2150,2150,03-20-2024,,,,,72.0,Female,icy,Sunny,SUV,Nissan,Model A,CRITICAL,5,1,False,,Elderly
2151,2151,25/06/2023,,,,,,Other,dry,storm,Pickup,Honda,Model G,CRITICAL,2,3,False,,
