incident_id,incident_date,driver_age,road_conditions,weather_conditions,accident_severity,number_of_vehicles,number_of_fatalities
2979,05/11/2021,36.0,dry,snow,MINOR,7,4
2980,11/04/2023,,icy,Rain,critical,8,2
2981,02/13/2024,,Dry,clear,CRITICAL,2,4
2982,05-11-2021,49.0,Icy,Snow,minor,5,4
2983,2024-08-27,44.0,dry,rain,serious,1,4
2984,03/01/2022,52.0,ICY,clear,SERIOUS,7,2
2985,11/05/2024,77.0,icy,Cloudy,critical,8,4
2986,05/07/2023,46.0,Dry,Sunny,SERIOUS,5,5
2987,09/21/2021,,Icy,rain,CRITICAL,8,2
2988,10/06/2022,20.0,Icy,windy,minor,6,0
2989,13/09/2021,50.0,ICY,Fog,minor,5,0
2990,2024-01-20,81.0,Muddy,Clear,critical,7,5
2991,2024-09-09,41.0,wet,windy,serious,6,5
2992,2022-09-08,74.0,DRY,Clear,CRITICAL,7,4
2993,30/11/2023,,DRY,Rain,CRITICAL,2,3
2994,12-30-2023,38.0,icy,storm,minor,1,5
2995,12/07/2023,,Icy,Fog,critical,7,1
2996,2023-11-12,,WET,Storm,SERIOUS,7,1
2997,22/07/2021,85.0,icy,clear,Serious,2,1
2998,2021-03-17,45.0,Icy,sunny,Critical,3,3
2999,06/09/2022,59.0,dry,Clear,Serious,2,2
3000,02/10/2021,,dry,clear,serious,6,3
3001,01/06/2023,84.0,Icy,Sunny,MINOR,2,5
3002,01/02/2024,,ICY,Fog,SERIOUS,2,3
3003,01/12/2021,,Icy,Clear,Serious,1,4
3004,06/05/2022,30.0,Muddy,Rain,serious,2,2
3005,2022-02-22,,dry,sunny,MINOR,8,1
3006,07/06/2022,24.0,Dry,snow,minor,7,5
3007,02/02/2023,23.0,Icy,Fog,CRITICAL,8,0
3008,02/12/2021,77.0,Dry,snow,MINOR,1,1
3009,06/08/2023,74.0,Icy,Sunny,MINOR,4,25
3010,2022-07-08,65.0,icy,windy,serious,3,1
3011,14/08/2021,48.0,DRY,storm,minor,8,3
3012,06/11/2022,25.0,Muddy,storm,Critical,1,5
3013,15/11/2022,23.0,Wet,Cloudy,Minor,6,15
3014,08/04/2022,,dry,cloudy,minor,4,1
3015,01/04/2022,67.0,dry,Storm,Serious,1,2
3016,2021-09-10,59.0,Dry,Clear,SERIOUS,1,2
3017,09/20/2022,,dry,Rain,Critical,3,5
3018,12/16/2022,,Dry,fog,MINOR,7,3
3019,2024-05-29,44.0,dry,Storm,MINOR,8,3
3020,2021-04-09,29.0,dry,Clear,critical,6,5
3021,2023-03-09,,wet,Sunny,Critical,5,3
3022,10/20/2024,,DRY,Snow,CRITICAL,8,5
3023,05/04/2023,62.0,WET,windy,Critical,5,0
3024,01-20-2021,43.0,WET,fog,serious,1,1
3025,10/20/2021,83.0,Wet,snow,MINOR,2,2
3026,08/02/2024,,Wet,Sunny,CRITICAL,6,3
3027,05/31/2024,18.0,muddy,Windy,critical,4,1
3028,12/26/2022,28.0,DRY,storm,serious,2,1
3029,05-27-2023,,WET,storm,Critical,2,5
3030,04-14-2022,32.0,icy,Cloudy,SERIOUS,8,1
3031,04/13/2023,,Dry,storm,Critical,6,3
3032,06/07/2021,,WET,Fog,serious,7,0
3033,2021-04-28,,DRY,windy,Minor,1,1
3034,08-09-2022,,Icy,Clear,Minor,1,0
3035,05/19/2023,,WET,clear,Minor,1,1
3036,10-17-2023,,Muddy,Sunny,Critical,1,2
3037,2024-11-30,76.0,Muddy,clear,Minor,8,3
3038,01-29-2021,35.0,icy,snow,CRITICAL,5,5
3039,05/21/2023,,icy,clear,MINOR,1,5
3040,09-16-2024,29.0,dry,windy,Minor,5,4
3041,18/12/2023,,Dry,cloudy,Serious,5,3
3042,07-08-2023,41.0,Icy,Cloudy,serious,7,2
3043,09/12/2023,,wet,sunny,MINOR,1,3
3044,01-22-2023,137.0,muddy,Fog,Minor,3,4
3045,16/05/2023,85.0,icy,snow,critical,4,0
3046,08-20-2021,43.0,dry,Snow,Serious,2,4
3047,08/30/2021,45.0,Dry,rain,Minor,5,2
3048,01/05/2021,,Wet,windy,CRITICAL,6,5
3049,09/17/2022,61.0,Icy,Fog,critical,6,4
3050,03-14-2021,,dry,Storm,serious,4,2
3051,04/28/2021,,Muddy,Cloudy,minor,6,0
3052,2022-12-26,,ICY,Sunny,Critical,3,2
3053,18/12/2022,56.0,wet,Rain,SERIOUS,6,2
3054,2022-12-28,54.0,WET,windy,Serious,2,3
3055,02/06/2023,,Icy,windy,MINOR,2,1
3056,20/11/2023,,dry,windy,minor,5,5
3057,2023-09-26,,Dry,rain,Minor,1,0
3058,09/06/2024,85.0,dry,sunny,minor,7,1
3059,17/01/2023,,wet,Snow,minor,3,4
3060,2022-07-06,161.0,Icy,windy,critical,5,4
3061,18/06/2023,54.0,Dry,fog,MINOR,3,5
3062,14/10/2021,195.0,Icy,Rain,minor,1,0
3063,01/06/2023,,ICY,snow,MINOR,8,3
3064,2022-08-07,62.0,wet,storm,minor,6,1
3065,20/03/2023,26.0,WET,Snow,Minor,6,2
3066,2021-03-06,18.0,Wet,sunny,Serious,7,4
3067,02-12-2022,62.0,Muddy,Rain,Minor,1,5
3068,09-01-2021,,Dry,Clear,Minor,5,1
3069,09-18-2021,20.0,Wet,Fog,Minor,7,0
3070,10-25-2023,76.0,WET,Snow,Minor,1,0
3071,2021-09-27,,Icy,rain,CRITICAL,4,4
3072,09/08/2021,63.0,Icy,windy,minor,2,0
3073,12/06/2022,67.0,muddy,rain,Serious,7,5
3074,21/10/2024,45.0,Icy,rain,CRITICAL,7,1
3075,07/05/2024,27.0,wet,Windy,SERIOUS,5,0
3076,16/08/2022,21.0,Dry,Rain,CRITICAL,3,1
3077,2023-05-29,,icy,rain,Serious,4,4
3078,09/11/2021,33.0,Dry,clear,Minor,5,3
3079,07-30-2022,47.0,WET,sunny,serious,1,1
3080,22/05/2022,39.0,DRY,clear,CRITICAL,1,3
3081,08-29-2023,28.0,wet,clear,Minor,1,0
3082,26/10/2023,20.0,muddy,cloudy,Critical,8,4
3083,25/04/2024,54.0,ICY,Windy,CRITICAL,1,0
3084,2021-09-04,31.0,WET,clear,minor,3,5
3085,20/03/2021,38.0,Wet,Sunny,critical,4,13
3086,10/27/2021,18.0,WET,cloudy,serious,6,1
3087,04-15-2021,,muddy,windy,Serious,2,2
3088,2022-04-19,49.0,muddy,storm,critical,3,1
3089,05/23/2023,,WET,Sunny,CRITICAL,3,3
3090,2022-09-16,,icy,Windy,Critical,8,24
3091,15/01/2023,81.0,wet,storm,Minor,6,4
3092,2023-05-07,75.0,DRY,Clear,minor,6,0
3093,2021-04-08,57.0,Wet,snow,Minor,2,3
3094,2021-01-02,62.0,Muddy,Fog,serious,2,3
3095,2022-10-21,40.0,Muddy,Snow,minor,6,2
3096,08/25/2023,31.0,Icy,Sunny,SERIOUS,1,4
3097,01/06/2022,,wet,windy,MINOR,3,2
3098,2022-09-16,18.0,Dry,storm,MINOR,5,3
3099,2024-10-02,,DRY,Fog,Serious,2,2
3100,05/02/2024,83.0,icy,Snow,minor,8,2
4607,10/05/2023,84.0,muddy,cloudy,MINOR,8,3
3205,2021-01-20,60.0,DRY,sunny,Minor,2,25
4504,06/11/2024,,icy,cloudy,Serious,6,0
4428,2022-10-04,,Muddy,rain,Critical,5,3
5757,2022-02-12,68.0,DRY,storm,Serious,7,3
4084,2023-08-03,67.0,Wet,Sunny,Critical,5,0
5920,2021-03-01,58.0,icy,cloudy,MINOR,6,1
5678,05/15/2023,72.0,Muddy,Fog,Critical,5,3
4685,02-01-2023,65.0,wet,Rain,critical,6,16
3649,09/22/2021,75.0,WET,snow,CRITICAL,2,1
5407,09-20-2024,53.0,WET,storm,serious,2,0
6009,06/08/2023,74.0,Icy,Sunny,MINOR,4,25
5687,2023-03-31,,DRY,storm,Critical,6,12
3440,2022-07-27,53.0,dry,cloudy,critical,4,5
4915,12/11/2023,47.0,Wet,Storm,CRITICAL,4,0
3570,11/25/2021,36.0,muddy,Storm,MINOR,4,4
4331,07-20-2024,55.0,ICY,snow,Serious,7,3
5206,2022-09-16,67.0,wet,rain,critical,8,16
4594,05/08/2022,55.0,WET,rain,minor,2,2
4273,08/12/2023,44.0,Muddy,storm,critical,3,3
3405,08/11/2023,75.0,muddy,Storm,Minor,2,2
5391,2022-06-18,58.0,dry,Snow,Serious,6,4
4019,26/10/2024,,Muddy,storm,minor,4,3
5657,2021-09-19,45.0,ICY,windy,CRITICAL,8,4
4514,05/12/2024,59.0,Muddy,Snow,Minor,8,3
3758,04/07/2023,51.0,muddy,windy,minor,3,23
5925,11-13-2022,60.0,dry,storm,MINOR,2,5
4382,01/10/2024,51.0,WET,Clear,MINOR,7,3
3637,16/01/2024,62.0,icy,clear,SERIOUS,8,1
5815,10/20/2024,33.0,dry,Cloudy,serious,6,3
4604,2022-06-17,,Muddy,Clear,minor,3,3
3688,09/11/2023,,muddy,sunny,Critical,3,16
3353,12-25-2021,,wet,snow,SERIOUS,4,0
4957,01/06/2022,73.0,muddy,rain,minor,5,4
5840,29/04/2022,28.0,Dry,Fog,critical,6,3
5270,10/17/2024,37.0,WET,Clear,serious,8,2
5743,12/10/2021,60.0,dry,rain,Minor,5,3
5151,25/06/2023,,dry,storm,CRITICAL,2,3
3772,2023-04-18,,wet,Fog,Serious,6,5
4716,02/06/2022,63.0,icy,fog,Serious,3,4
5763,2022-02-27,80.0,Wet,snow,CRITICAL,2,4
4384,29/10/2024,22.0,Muddy,Clear,MINOR,1,5
3495,06/17/2021,57.0,wet,Sunny,CRITICAL,3,0
3375,06/11/2023,72.0,WET,cloudy,MINOR,1,1
5600,01/12/2024,34.0,DRY,fog,Minor,4,3
6008,02/12/2021,77.0,Dry,snow,MINOR,1,1
3858,06-05-2021,153.0,icy,storm,Minor,3,3
3480,29/03/2024,49.0,Wet,clear,SERIOUS,1,3
4327,05/09/2021,73.0,Icy,Storm,MINOR,7,5
4633,2021-03-10,51.0,Muddy,windy,SERIOUS,2,3
5113,04/07/2022,52.0,WET,fog,Serious,6,0
4310,2022-04-27,,icy,cloudy,Critical,5,1
6011,14/08/2021,48.0,DRY,storm,minor,8,3
4312,18/10/2023,75.0,Dry,snow,CRITICAL,4,1
4410,10-19-2024,22.0,Muddy,Windy,Minor,4,2
3711,11-20-2024,52.0,icy,cloudy,serious,5,1
3346,12-06-2021,32.0,Wet,cloudy,Minor,6,3
3938,10-07-2022,71.0,Dry,Clear,MINOR,5,3
3266,05-11-2023,22.0,muddy,Cloudy,Serious,1,4
5824,2023-02-09,64.0,dry,Sunny,CRITICAL,3,5
